item_id,name_zh_cn,name_zh_tw
29867,第二期重建用的高级明矾（检）,第二期重建用的高級明礬（檢）
29868,第二期重建用的高级岩石（检）,第二期重建用的高級巖石（檢）
29869,第二期重建用的高级硅砂（检）,第二期重建用的高級硅砂（檢）
29870,第二期重建用的最高级胡桃原木（检）,第二期重建用的最高級胡桃原木（檢）
29871,第二期重建用的最高级树脂（检）,第二期重建用的最高級樹脂（檢）
29872,第二期重建用的最高级小麦（检）,第二期重建用的最高級小麥（檢）
29873,第二期重建用的最高级棉花（检）,第二期重建用的最高級棉花（檢）
29874,第二期重建用的最高级毒蛇（检）,第二期重建用的最高級毒蛇（檢）
29875,第二期重建用的最高级玄铁矿（检）,第二期重建用的最高級玄鐵礦（檢）
29876,第二期重建用的最高级优质岩盐（检）,第二期重建用的最高級優質巖鹽（檢）
29877,第二期重建用的最高级泉水（检）,第二期重建用的最高級泉水（檢）
29878,第二期重建用的最高级妖银沙（检）,第二期重建用的最高級妖銀沙（檢）
29879,第二期重建用的最高级玄武岩（检）,第二期重建用的最高級玄武巖（檢）
29880,第二期重建用的特供原木（检）,第二期重建用的特供原木（檢）
29881,第二期重建用的特供树汁块（检）,第二期重建用的特供樹汁塊（檢）
29882,第二期重建用的特供小麦（检）,第二期重建用的特供小麥（檢）
29883,第二期重建用的特供棉花（检）,第二期重建用的特供棉花（檢）
29884,第二期重建用的特供大蜥蜴（检）,第二期重建用的特供大蜥蜴（檢）
29885,第二期重建用的特供矿石（检）,第二期重建用的特供礦石（檢）
29886,第二期重建用的特供岩盐（检）,第二期重建用的特供巖鹽（檢）
29887,第二期重建用的特供天然水（检）,第二期重建用的特供天然水（檢）
29888,第二期重建用的特供皇金沙（检）,第二期重建用的特供皇金沙（檢）
29889,第二期重建用的特供翡翠原石（检）,第二期重建用的特供翡翠原石（檢）
29890,第二期重建用的幻风木（检）,第二期重建用的幻風木（檢）
29891,第二期重建用的幻土茸（检）,第二期重建用的幻土茸（檢）
29892,第二期重建用的幻火岩（检）,第二期重建用的幻火巖（檢）
29893,第二期重建用的幻雷石（检）,第二期重建用的幻雷石（檢）
29894,第二期重建用的小树枝,第二期重建用的小樹枝
29895,第二期重建用的麻草,第二期重建用的麻草
29896,第二期重建用的铜矿,第二期重建用的銅礦
29897,第二期重建用的铜沙,第二期重建用的銅沙
29898,第二期重建用的中级枫木原木,第二期重建用的中級楓木原木
29899,第二期重建用的中级枫树树汁,第二期重建用的中級楓樹樹汁
29900,第二期重建用的中级亚麻,第二期重建用的中級亞麻
29901,第二期重建用的中级锌矿,第二期重建用的中級鋅礦
29902,第二期重建用的中级岩盐,第二期重建用的中級巖鹽
29903,第二期重建用的中级铁沙,第二期重建用的中級鐵沙
29904,第二期重建用的上级柚木原木,第二期重建用的上級柚木原木
29905,第二期重建用的上级槲寄生,第二期重建用的上級槲寄生
29906,第二期重建用的上级蜂巢,第二期重建用的上級蜂巢
29907,第二期重建用的上级麦秆,第二期重建用的上級麥稈
29908,第二期重建用的上级茶叶,第二期重建用的上級茶葉
29909,第二期重建用的上级钴铁矿,第二期重建用的上級鈷鐵礦
29910,第二期重建用的上级色素,第二期重建用的上級色素
29911,第二期重建用的上级沥青,第二期重建用的上級瀝青
29912,第二期重建用的上级秘银沙,第二期重建用的上級秘銀沙
29913,第二期重建用的上级云母,第二期重建用的上級云母
29914,第二期重建用的高级橡木原木,第二期重建用的高級橡木原木
29915,第二期重建用的高级羽毛,第二期重建用的高級羽毛
29916,第二期重建用的高级藤条,第二期重建用的高級藤條
29917,第二期重建用的高级蟾蜍,第二期重建用的高級蟾蜍
29918,第二期重建用的高级木贼草,第二期重建用的高級木賊草
29919,第二期重建用的高级灵银矿,第二期重建用的高級靈銀礦
29920,第二期重建用的高级天然水,第二期重建用的高級天然水
29921,第二期重建用的高级明矾,第二期重建用的高級明礬
29922,第二期重建用的高级岩石,第二期重建用的高級巖石
29923,第二期重建用的高级硅砂,第二期重建用的高級硅砂
29924,第二期重建用的最高级胡桃原木,第二期重建用的最高級胡桃原木
29925,第二期重建用的最高级树脂,第二期重建用的最高級樹脂
29926,第二期重建用的最高级小麦,第二期重建用的最高級小麥
29927,第二期重建用的最高级棉花,第二期重建用的最高級棉花
29928,第二期重建用的最高级毒蛇,第二期重建用的最高級毒蛇
29929,第二期重建用的最高级玄铁矿,第二期重建用的最高級玄鐵礦
29930,第二期重建用的最高级优质岩盐,第二期重建用的最高級優質巖鹽
29931,第二期重建用的最高级泉水,第二期重建用的最高級泉水
29932,第二期重建用的最高级妖银沙,第二期重建用的最高級妖銀沙
29933,第二期重建用的最高级玄武岩,第二期重建用的最高級玄武巖
29934,第二期重建用的特供原木,第二期重建用的特供原木
29935,第二期重建用的特供树汁块,第二期重建用的特供樹汁塊
29936,第二期重建用的特供小麦,第二期重建用的特供小麥
29937,第二期重建用的特供棉花,第二期重建用的特供棉花
29938,第二期重建用的特供大蜥蜴,第二期重建用的特供大蜥蜴
29939,第二期重建用的特供矿石,第二期重建用的特供礦石
29940,第二期重建用的特供岩盐,第二期重建用的特供巖鹽
29941,第二期重建用的特供天然水,第二期重建用的特供天然水
29942,第二期重建用的特供皇金沙,第二期重建用的特供皇金沙
29943,第二期重建用的特供翡翠原石,第二期重建用的特供翡翠原石
29944,第二期重建用的幻风木,第二期重建用的幻風木
29945,第二期重建用的幻土茸,第二期重建用的幻土茸
29946,第二期重建用的幻火岩,第二期重建用的幻火巖
29947,第二期重建用的幻雷石,第二期重建用的幻雷石
29948,异木羊角锤,異木羊角錘
29949,怪铁锉刀,怪鐵銼刀
29950,凶甲手钳,兇甲手鉗
29951,恶金砂轮机,惡金砂輪機
29952,妖革平斩,妖革平斬
29953,邪衣纺车,邪衣紡車
29954,炼魔研钵,煉魔研缽
29955,烹宰厨刀,烹宰廚刀
29956,鬼矿碎石锤,鬼礦碎石錘
29957,犷野镰刀,獷野鐮刀
29958,钴铁合金锭,鈷鐵合金錠
29959,尊紫珠,尊紫珠
29960,印茄木材,印茄木材
29961,紫草布,紫草布
29962,古巨蜥革,古巨蜥革
29963,3级刚力之幻水,3級剛力之幻水
29964,3级巧力之幻水,3級巧力之幻水
29965,3级耐力之幻水,3級耐力之幻水
29966,3级智力之幻水,3級智力之幻水
29967,3级意力之幻水,3級意力之幻水
29968,辉钴铁矿,輝鈷鐵礦
29969,矮人铬铁矿,矮人鉻鐵礦
29970,尊紫碎块,尊紫碎塊
29971,奇人人造树脂,奇人人造樹脂
29972,印茄原木,印茄原木
29973,黑风海粘合剂,黑風海粘合劑
29974,紫草,紫草
29975,仙子绵羊毛,仙子綿羊毛
29976,灰明矾,灰明礬
29977,古巨蜥的粗皮,古巨蜥的粗皮
29978,帝王蕨菜,帝王蕨菜
29979,干燥高级以太药,干燥高級以太藥
29980,特制恋人节特制龙虾大餐,特制戀人節特制龍蝦大餐
29981,特制恋人节特制蛋糕组合,特制戀人節特制蛋糕組合
29982,特制人偶娃娃,特制人偶娃娃
29983,宝石彩蛋,寶石彩蛋
29984,橙色风信子头花,橙色風信子頭花
29985,紫色风信子头花,紫色風信子頭花
29986,白色风信子头花,白色風信子頭花
29987,黑色风信子头花,黑色風信子頭花
29988,混色风信子头花,混色風信子頭花
29989,练习素材,練習素材
29990,第八卷级练习成果（耐久70）,第八卷級練習成果（耐久70）
29991,第八卷级练习成果（耐久35）,第八卷級練習成果（耐久35）
29992,第二期重建用的特供练习成果,第二期重建用的特供練習成果
29993,九宫幻卡：瓦厉斯·耶·加尔乌斯,九宮幻卡：瓦厲斯·耶·加爾烏斯
29994,第二期重建用的云冠跳鱼,第二期重建用的云冠跳魚
29995,第二期重建用的冥想鱼,第二期重建用的冥想魚
29996,第二期重建用的豹鱼,第二期重建用的豹魚
29997,第二期重建用的雀鳝,第二期重建用的雀鱔
29998,第二期重建用的巨骨舌鱼,第二期重建用的巨骨舌魚
29999,第二期重建用的褐飞刀,第二期重建用的褐飛刀
30000,第二期重建用的苦鱼,第二期重建用的苦魚
30001,第二期重建用的凯门鳄,第二期重建用的凱門鱷
30002,第二期重建用的破云飞鱼,第二期重建用的破云飛魚
30003,第二期重建用的吸血魔毯,第二期重建用的吸血魔毯
30004,第二期重建用的妖精翼龙,第二期重建用的妖精翼龍
30005,第二期重建用的飞蝠鲼,第二期重建用的飛蝠鲼
30006,第二期重建用的特供菱龙,第二期重建用的特供菱龍
30007,第二期重建用的特供哥布面具,第二期重建用的特供哥布面具
30008,第二期重建用的特供翼手龙,第二期重建用的特供翼手龍
30009,第二期重建用的特供天鱼,第二期重建用的特供天魚
30010,第二期重建用的特供彗星鱼,第二期重建用的特供彗星魚
30011,第二期重建用的特供奇虾,第二期重建用的特供奇蝦
30012,第二期重建用的特供喙嘴龙,第二期重建用的特供喙嘴龍
30013,第二期重建用的特供龙魂,第二期重建用的特供龍魂
30014,第二期重建用的云冠跳鱼（检）,第二期重建用的云冠跳魚（檢）
30015,第二期重建用的冥想鱼（检）,第二期重建用的冥想魚（檢）
30016,第二期重建用的豹鱼（检）,第二期重建用的豹魚（檢）
30017,第二期重建用的雀鳝（检）,第二期重建用的雀鱔（檢）
30018,第二期重建用的巨骨舌鱼（检）,第二期重建用的巨骨舌魚（檢）
30019,第二期重建用的褐飞刀（检）,第二期重建用的褐飛刀（檢）
30020,第二期重建用的苦鱼（检）,第二期重建用的苦魚（檢）
30021,第二期重建用的凯门鳄（检）,第二期重建用的凱門鱷（檢）
30022,第二期重建用的破云飞鱼（检）,第二期重建用的破云飛魚（檢）
30023,第二期重建用的吸血魔毯（检）,第二期重建用的吸血魔毯（檢）
30024,第二期重建用的妖精翼龙（检）,第二期重建用的妖精翼龍（檢）
30025,第二期重建用的飞蝠鲼（检）,第二期重建用的飛蝠鲼（檢）
30026,第二期重建用的特供菱龙（检）,第二期重建用的特供菱龍（檢）
30027,第二期重建用的特供哥布面具（检）,第二期重建用的特供哥布面具（檢）
30028,第二期重建用的特供翼手龙（检）,第二期重建用的特供翼手龍（檢）
30029,第二期重建用的特供天鱼（检）,第二期重建用的特供天魚（檢）
30030,第二期重建用的特供彗星鱼（检）,第二期重建用的特供彗星魚（檢）
30031,第二期重建用的特供奇虾（检）,第二期重建用的特供奇蝦（檢）
30032,第二期重建用的特供喙嘴龙（检）,第二期重建用的特供喙嘴龍（檢）
30033,第二期重建用的特供龙魂（检）,第二期重建用的特供龍魂（檢）
30034,烧结磨刀石,燒結磨刀石
30035,华美型伊修加德新型御敌上装,華美型伊修加德新型御敵上裝
30036,华美型伊修加德新型制敌上装,華美型伊修加德新型制敵上裝
30037,华美型伊修加德新型强袭上装,華美型伊修加德新型強襲上裝
30038,华美型伊修加德新型精准上装,華美型伊修加德新型精準上裝
30039,华美型伊修加德新型游击上装,華美型伊修加德新型游擊上裝
30040,华美型伊修加德新型治愈上装,華美型伊修加德新型治愈上裝
30041,华美型伊修加德新型咏咒上装,華美型伊修加德新型詠咒上裝
30042,总管单眼镜,總管單眼鏡
30043,皇家桃花头花,皇家桃花頭花
30044,兔子头,兔子頭
30045,兔子服,兔子服
30046,兔子礼服,兔子禮服
30047,库啵王冠,庫啵王冠
30048,库啵外套,庫啵外套
30049,库啵软甲裤,庫啵軟甲褲
30050,库啵皮鞋,庫啵皮鞋
30051,库啵针织帽,庫啵針織帽
30052,手艺围裙装,手藝圍裙裝
30053,手艺皮裤,手藝皮褲
30054,手艺皮鞋,手藝皮鞋
30055,达尔马斯卡垂褶上装,達爾馬斯卡垂褶上裝
30056,达尔马斯卡垂褶下装,達爾馬斯卡垂褶下裝
30057,达尔马斯卡皮鞋,達爾馬斯卡皮鞋
30058,美格雅卡头冠,美格雅卡頭冠
30059,美格雅卡长袍,美格雅卡長袍
30060,美格雅卡软甲裤,美格雅卡軟甲褲
30061,美格雅卡长靴,美格雅卡長靴
30062,血盟魔女头饰,血盟魔女頭飾
30063,血盟魔女长袍,血盟魔女長袍
30064,血盟魔女影爪,血盟魔女影爪
30065,血盟魔女高筒靴,血盟魔女高筒靴
30066,逐夜者,逐夜者
30067,皇帝的新盾牌,皇帝的新盾牌
30068,神龙梦幻直剑,神龍夢幻直劍
30069,神龙梦幻斗器,神龍夢幻斗器
30070,神龙梦幻战斧,神龍夢幻戰斧
30071,神龙梦幻长枪,神龍夢幻長槍
30072,神龙梦幻大弓,神龍夢幻大弓
30073,神龙梦幻双剑,神龍夢幻雙劍
30074,神龙梦幻大剑,神龍夢幻大劍
30075,神龙梦幻短铳,神龍夢幻短銃
30076,神龙梦幻锡杖,神龍夢幻錫杖
30077,神龙梦幻咒杖,神龍夢幻咒杖
30078,神龙梦幻经典,神龍夢幻經典
30079,神龙梦幻文书,神龍夢幻文書
30080,神龙梦幻天仪,神龍夢幻天儀
30081,神龙梦幻刀,神龍夢幻刀
30082,神龙梦幻细剑,神龍夢幻細劍
30083,神龙梦幻枪刃,神龍夢幻槍刃
30084,神龙梦幻环刃,神龍夢幻環刃
30085,神龙梦幻大盾,神龍夢幻大盾
30086,神龙枪刃,神龍槍刃
30087,神龙环刃,神龍環刃
30088,黄金塔罗斯,黃金塔羅斯
30089,马小龙,馬小龍
30090,草小人,草小人
30091,霍啪栌的水蛇？,霍啪櫨的水蛇？
30092,奇塔利的水蛇？,奇塔利的水蛇？
30093,银山雀儿,銀山雀兒
30094,烹调猴面雀儿,烹調猴面雀兒
30095,衣匠猴面雀儿,衣匠猴面雀兒
30096,小小古代人,小小古代人
30097,鲨鱼指挥官,鯊魚指揮官
30098,迷你杜丽雅,迷你杜麗雅
30099,阿马罗宝宝,阿馬羅寶寶
30100,拉拉鳄,拉拉鱷
30101,不幸小兔,不幸小兔
30102,劳动十四号认证密钥,勞動十四號認證密鑰
30103,隆卡魔笛,隆卡魔笛
30104,无齿翼龙角笛,無齒翼龍角笛
30105,红宝石玲龙魔笛,紅寶石玲龍魔笛
30106,弓鲛角笛,弓鮫角笛
30107,拉姆水晶,拉姆水晶
30108,红电气宝石兽笛,紅電氣寶石獸笛
30109,演技教材·打响指,演技教材·打響指
30110,演技教材·吃面包,演技教材·吃面包
30111,演技教材·看书,演技教材·看書
30112,演技教材·坚持主张,演技教材·堅持主張
30113,发型样式：斜刘海,發型樣式：斜劉海
30114,第1赛季福者之证,第1賽季福者之證
30115,第1赛季圣者之证,第1賽季圣者之證
30116,宝石红染剂,寶石紅染劑
30117,樱桃粉染剂,櫻桃粉染劑
30118,丝雀黄染剂,絲雀黃染劑
30119,香草黄染剂,香草黃染劑
30120,龙骑蓝染剂,龍騎藍染劑
30121,松石蓝染剂,松石藍染劑
30122,炮铜黑染剂,炮銅黑染劑
30123,珍珠白染剂,珍珠白染劑
30124,金属铜染剂,金屬銅染劑
30125,魔法棱晶（伊修加德）,魔法棱晶（伊修加德）
30126,魔法棱晶（泽梅尔）,魔法棱晶（澤梅爾）
30127,魔法棱晶（艾因哈特）,魔法棱晶（艾因哈特）
30128,魔法棱晶（狄兰达尔）,魔法棱晶（狄蘭達爾）
30129,魔法棱晶（福尔唐）,魔法棱晶（福爾唐）
30130,魔法棱晶（神殿骑士团）,魔法棱晶（神殿騎士團）
30131,红色风信子头花,紅色風信子頭花
30132,蓝色风信子头花,藍色風信子頭花
30133,黄色风信子头花,黃色風信子頭花
30134,绿色风信子头花,綠色風信子頭花
30135,顺柔剂,順柔劑
30136,天钢之球,天鋼之球
30137,理想化头部装备箱（品级480）,理想化頭部裝備箱（品級480）
